央视频道,#genre#
Channel[V],rtmp://58.200.131.2:1935/livetv/channelv
MTV,vjms://58.215.133.185:8500:3502/live/cid=52
STAR SPORTS,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports

阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
香港有线新闻,http://testalicdn2.cdn.utvhk.com/live/4cc64fb362004798b222978935590b2c/1980ba5c365e4f049f99aced1277303c-2.m3u8

TVB无线新闻,p8p://0198.02686.cc:16871/5d1a69dc000d64b611be7bef5757286e.ts


TVBS新闻,vjms://58.215.133.185:8500:3502/live/cid=348

TVB翡翠台,http://hdl0901.plures.net:80/onlive/a195f07a-caaa-4c4d-930a-1156e791abc.flv
TVB翡翠台,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
TVB翡翠台,p8p://0198.02686.cc:16871/5d1a69fb000eb19011bef55c89140144.ts


TVB明珠台,p8p://0198.02686.cc:16871/5d1a69de0005348e11be81a666c79a56.ts
TVB明珠台,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=12&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A
TVB明珠台,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=12?FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=0&Pcontent_id=8114.m3u8&Fsv_CMSID=&Fsv_otype=1


TVB J2,p8p://0198.02686.cc:16871/5d1a6990000c457811bd52c53e48f6b9.ts


TVBS精采台,p8p://0198.02686.cc:16871/5d1a69ab0004fab811bdba5fa309b278.ts

RTHK31,p8p://0198.02686.cc:16871/5d495caf000f16ce956b79188dfc18de.ts
RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8

ViuTV,http://47.240.60.73/wintv.php?id=8

澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳门有线-1,http://202.175.127.77/live/show/ch1/index.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8

澳亚卫视,http://stream.mastvnet.com/MASTV/sd/live.m3u8
澳门资讯,http://103.233.191.138/ch5/info_ch5.live/playlist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门体育,http://103.233.191.138/ch4/sport_ch4.live/playlist.m3u8
澳门中文台,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳门外语台,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
莲花卫视,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8

非凡新闻,p8p://0198.02686.cc:16871/5d1a69d500091c6b11be5f7e1276fa82.ts

东森新闻,p8p://0198.02686.cc:16871/5d1a69c2000a678211be159b7e5802a8.ts
东森新闻,vjms://23.237.33.155:8500:3502/live/cid=333

壹新闻,p8p://0198.02686.cc:16871/5d1a69b6000b8d0a11bde706a99c146a.ts
壹综合,p8p://0198.02686.cc:16871/5d1a69b70007631411bde9dd9eaae997.ts
寰宇新闻,p8p://0198.02686.cc:16871/5d1a69ba0007750411bdf59a5aa4b66d.ts
民视新闻,p8p://0198.02686.cc:16871/5d1a69c50008f95211be20f5ac2747e5.ts

东森财经,p8p://0198.02686.cc:16871/5d1a69c300063ae211be1871800a9ae8.ts
寰宇财经台,p8p://0198.02686.cc:16871/5d1a69bb00034ddd11bdf8710f58e2f3.ts

卫视中文台,p8p://0198.02686.cc:16871/5d1a69aa0008eaab11bdb77907881e7a.ts
信吉电视,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
公视,vjms://58.215.133.185:8500:3502/live/cid=236

民视,vjms://58.215.133.185:8500:3502/live/cid=450
华视,vjms://121.14.222.75:8500:3502/live/cid=451

三立都会,vjms://58.215.133.185:8500:3502/live/cid=226
三立台湾,p8p://0198.02686.cc:16871/5d1a69ae00025bef11bdc56ba098b443.ts


八大综合,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8

八大第一,vjms://58.215.133.185:8500:3502/live/cid=441
JET综合,p8p://0198.02686.cc:16871/5d1a69a7000abe1711bdac390219d138.ts
三立综合台,p8p://0198.02686.cc:16871/5d1a69fa0007d2f011beefb295d4d371.ts

亚洲旅游台,p8p://0198.02686.cc:16871/5d1a69b100010db711bdd0ce73edfa51.ts

上海地区,#genre#
东方卫视,http://140.249.30.36/tlivecloud-cdn.ysp.cctv.cn/001/2000292403.m3u8 
东方卫视,http://cctvalih5ca.v.myalicdn.com/wstv/dongfang_2/index.m3u8
东方卫视,http://player.ioioz.com/18/tv.php?tv=shydbst&id=dfwshd
东方卫视,http://ivi.bupt.edu.cn/hls/dfhd.m3u8
东方卫视,http://39.135.34.143:18890/000000001000/1000000001000030202/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000030202&owchid=ystenlive&owsid=1106497909461236159&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7AORAoVDZDWbFnJ0sXJEaR5IXgk%2B6a%2BY1Viivj30IkCl065X8GSWgqnbGOJH69GYNl9jXWqt3b3Vkm63dGSY%2B5

新闻综合,http://hw-stream.kksmg.com/live/stv5ed4462f.m3u8
新闻综合,http://player.ioioz.com/18/tv.php?tv=shydbst&id=shxw

都市,http://hw-stream.kksmg.com/live/ylpd7bf15f94.m3u8
都市,http://player.ioioz.com/18/tv.php?tv=shydbst&id=shylhd


生活时尚,http://player.ioioz.com/18/tv.php?tv=shydbst&id=shsshd

东方影视,http://by4.nty.tv189.cn/tm-shdsj-800k.m3u8
东方影视,http://player.ioioz.com/18/tv.php?tv=shydbst&id=shdsjhd

第一财经,http://player.ioioz.com/18/tv.php?tv=shydbst&id=dycjhd
第一财经,http://hw-stream.kksmg.com/live/dycj93ba5ac7.m3u8
第一财经,http://by4.nty.tv189.cn/tm-cbnhd-800k.m3u8

东方财经·浦东,http://player.ioioz.com/18/tv.php?tv=shydbst&id=dfcj

五星体育,http://player.ioioz.com/18/tv.php?tv=shydbst&id=wxtyhd

纪实人文,http://hw-stream.kksmg.com/live/jspd49d251f8.m3u8
纪实人文,http://player.ioioz.com/18/tv.php?tv=shydbst&id=shjshd

全纪实,http://player.ioioz.com/18/tv.php?tv=shydbst&id=qjs

上海ICS,http://player.ioioz.com/18/tv.php?tv=shydbst&id=shwyhd

上海教育台,http://live.setv.sh.cn/slive/shedu02_800k.m3u8 
上海教育台,http://live.setv.sh.cn/slive/shedu02_1200k.m3u8 

上海浦东,http://pdlive.lyuncloud.com/pdlive/pdtv/index.m3u8
上海金山,http://live.mudu.tv/watch/4zbn2f.m3u8
上海奉贤,http://bililive.kksmg.com/qxlive/fx/playlist.m3u8

哈哈炫动,http://player.ioioz.com/18/tv.php?tv=shydbst&id=xdkt


劲爆体育,http://player.ioioz.com/18/tv.php?tv=shydbst&id=jbty

七彩戏剧,http://player.ioioz.com/18/tv.php?tv=shydbst&id=qcxj

法治天地,http://player.ioioz.com/18/tv.php?tv=shydbst&id=fztd

游戏风云,http://player.ioioz.com/18/tv.php?tv=shydbst&id=yxfy
动漫秀场,http://player.ioioz.com/18/tv.php?tv=shydbst&id=dmxc 
极速汽车,http://player.ioioz.com/18/tv.php?tv=shydbst&id=jsqc
都市剧场,http://player.ioioz.com/18/tv.php?tv=shydbst&id=dsjc

安徽地区,#genre#
安徽影视频道,http://zbbf2.ahtv.cn/live/756.m3u8

安徽经济生活,http://zbbf2.ahtv.cn/live/750.m3u8

安徽综艺频道,http://zbbf2.ahtv.cn/live/758.m3u8

安徽科教频道,http://zbbf2.ahtv.cn/live/754.m3u8

安徽公共频道,http://zbbf2.ahtv.cn/live/752.m3u8

安徽人物频道,http://zbbf2.ahtv.cn/live/da9.m3u8

安徽国际频道,http://zbbf2.ahtv.cn/live/dab.m3u8
精彩安徽,http://zbbf2.ahtv.cn/live/db9.m3u8


黄山新闻频道,http://183.166.129.54:8000/8E55iTz/238dEs5.m3u8
黄山新闻频道,http://ks-hls.juyun.tv/live/hs_stream1/index.m3u8
黄山公共生活,http://183.166.129.54:8000/K6loq2m/0ag6sok.m3u8
歙县综合,http://qkqxzb.qingk.cn/live/sxzhtv/index.m3u8?k=967512b8f199cb1d&t=1580890966
蚌埠新闻综合,http://newvod.ahbbtv.com:1935/live/smil:xwpd_copy.smil/playlist.m3u8
蚌埠公共频道,http://newvod.ahbbtv.com:1935/live/smil:ggpd_copy.smil/playlist.m3u8
蚌埠生活频道,http://newvod.ahbbtv.com:1935/live/smil:shpd_copy.smil/playlist.m3u8
蚌埠公交频道,http://newvod.ahbbtv.com:1935/live/smil:gjpd_copy.smil/playlist.m3u8

淮北公共,http://live.0561rtv.cn/ggpd/hd/live.m3u8
淮北综合,http://live.0561rtv.cn/xwzh/hd/live.m3u8

铜陵综合,http://dstpush1.retalltech.com/app/stream1.m3u8
铜陵公共,http://dstpush1.retalltech.com/app/stream2.m3u8
郎溪影视台,http://117.70.93.210:1935/live/yingshi/playlist.m3u8

宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
六安新闻综合,http://live.china-latv.com/channel1/sd/live.m3u8
六安公共频道,http://live.china-latv.com/channel2/sd/live.m3u8
亳州新闻频道,http://220.180.110.101:8083/videos/live/33/59/NC7XQdEveyncq/NC7XQdEveyncq.M3U8
亳州农村频道,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
芜湖新闻综合,http://live1.wuhubtv.com/channel1/sd/live.m3u8
芜湖生活频道,http://live1.wuhubtv.com/channel2/sd/live.m3u8
芜湖公共频道,http://live1.wuhubtv.com/channel3/sd/live.m3u8
芜湖教育频道,http://live1.wuhubtv.com/channel4/sd/live.m3u8
马鞍山新闻综合,http://live.massp.cn:5011/vod/video_hls/c01.m3u8
滁州新闻综合,http://183.167.193.45:1935/live/cztvzh/playlist.m3u8
滁州科教频道,http://183.167.193.45:1935/live/cztvkj/playlist.m3u8
滁州公共频道,http://183.167.193.45:1935/live/cztvgg/playlist.m3u8
长丰新闻综合,http://218.23.114.19:1935/live/xinwen/playlist.m3u8
长丰生活影院,http://218.23.114.19:1935/live/yingshi/playlist.m3u8
东至新闻综合,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
东至影视频道,http://223.247.33.124:1935/live/yingshi/playlist.m3u8
东至文化资讯,http://223.247.33.124:1935/live/wenhua/playlist.m3u8
青阳电视一套,http://111.38.103.210:1935/live/yitao/playlist.m3u8
青阳电视二套,http://111.38.103.210:1935/live/ertao/playlist.m3u8
凤台综合频道,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
凤台文化生活,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
岳西综合频道,http://58.243.4.22:1935/live/zonghe/playlist.m3u8
岳西影视频道,http://58.243.4.22:1935/live/yingshi/playlist.m3u8
岳西图文频道,http://58.243.4.22:1935/live/tuwen/playlist.m3u8
芜湖县新闻综合,http://220.178.172.47:8090/live/ch0.m3u8
芜湖县影视频道,http://220.178.172.47:8090/live/ch1.m3u8
涡阳新闻综合,http://220.180.110.101:8083/videos/live/36/57/hwEHU4UVQ1Iv5/hwEHU4UVQ1Iv5.M3U8
霍山综合频道,http://ahhs.chinashadt.com:1936/live/stream:hs1.stream/playlist.m3u8



浙江地区,#genre#
浙江卫视,http://yf.m.l.cztv.com/channels/lantian/channel01/1080p.m3u8?
浙江钱江,http://yf.m.l.cztv.com/channels/lantian/channel02/1080p.m3u8?
浙江生活,http://yf.m.l.cztv.com/channels/lantian/channel03/1080p.m3u8?
浙江教育科技,http://yf.m.l.cztv.com/channels/lantian/channel04/1080p.m3u8?
浙江影视娱乐,http://yf.m.l.cztv.com/channels/lantian/channel05/1080p.m3u8?
浙江民生休闲,http://yf.m.l.cztv.com/channels/lantian/channel06/1080p.m3u8?
浙江公共新闻,http://yf.m.l.cztv.com/channels/lantian/channel07/1080p.m3u8?
浙江少儿,http://yf.m.l.cztv.com/channels/lantian/channel08/1080p.m3u8?
浙江留学世界,http://yf.m.l.cztv.com/channels/lantian/channel09/1080p.m3u8?
浙江国际,http://yf.m.l.cztv.com/channels/lantian/channel10/1080p.m3u8?
浙江好易购,http://yf.m.l.cztv.com/channels/lantian/channel11/1080p.m3u8?
浙江数码时代,http://yf.m.l.cztv.com/channels/lantian/channel12/1080p.m3u8?
浙江数码时代,http://112.17.40.145/PLTV/88888888/224/3221226638/index.m3u8
杭州HTV-1,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
杭州HTV-1,http://112.17.40.145/PLTV/88888888/224/3221226170/index.m3u8
杭州HTV-2,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州HTV-3,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州HTV-4,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
杭州HTV-5,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
柯桥综合,http://live.scbtv.cn/hls/news/index.m3u8
柯桥时尚,http://live.scbtv.cn/hls/qfc/index.m3u8

新闻综合,http://112.17.40.145/PLTV/88888888/224/3221226358/index.m3u8

金华新闻综合,http://stream2.jinhua.com.cn/xwzh/app/live.m3u8
金华教育科技,http://stream.jinhua.com.cn/jykj/app/live.m3u8
金华公共频道,http://stream2.jinhua.com.cn/jjsh/app/live.m3u8
金华都市农村,http://stream.jinhua.com.cn/dsnc/app/live.m3u8

舟山新闻综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
舟山公共生活,http://live.wifizs.cn/ggsh/sd/live.m3u8
舟山群岛旅游,http://live.wifizs.cn/qdly/sd/live.m3u8

湖州新闻综合,http://live2.hzitv.cn/tslslive/zyys888/hls/live_sd.m3u8
湖州公共民生,http://live2.hzitv.cn/tslslive/z6NexHK/hls/live_sd.m3u8
湖州文化娱乐,http://live2.hzitv.cn/tslslive/rk8Z088/hls/live_sd.m3u8

温江电视台,http://tp01.videocc.net/cnbaina/cnbaina/playlist.m3u8
温州经济科教,http://hls.dhtv.cn:8080/live/v2_12.m3u8
温州都市生活,http://hls.dhtv.cn:8080/live/v3_13.m3u8
温州公共频道,http://hls.dhtv.cn:8080/live/v4_14.m3u8
温州新闻综合,http://hls.dhtv.cn:8080/live/v1_15.m3u8

安吉新闻,http://zhibo.ajbtv.com/channels/tvie/xinwenzonghe/m3u8:300k
安吉生活,http://zhibo.ajbtv.com/channels/tvie/shenghuoyule/m3u8:500k
安吉生活,http://zhibo.ajbtv.com/channels/tvie/shenghuoyule/m3u8:300k
安吉影视,http://zhibo.ajbtv.com/channels/tvie/meilixiangcun/m3u8:500k
安吉影视,http://zhibo.ajbtv.com/channels/tvie/meilixiangcun/m3u8:300k

萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8

余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
余姚幸福生活,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8

嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8

上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞经济文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8

新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8

海宁新闻综合,http://stream.haining.tv/hnxw/sd/live.m3u8
海宁生活服务,http://stream.haining.tv/hnfw/sd/live.m3u8

东阳新闻综合,http://stream.dybtv.com/xwzh/GQ/live.m3u8
东阳影视生活,http://stream.dybtv.com/yssh/GQ/live.m3u8

象山新闻综合,http://v.xstv.net/hls-live/live/_definst_/liveevent/2222.m3u8

乐清新闻,http://33809.hlsplay.aodianyun.com/guangdianyun_33809/tv_channel_170.m3u8
乐清生活,http://33809.hlsplay.aodianyun.com/guangdianyun_33809/tv_channel_171.m3u8

奉化新闻综合,http://stream.fhtv.net.cn/zhpd/sd/live.m3u8
奉化生活娱乐,http://stream.fhtv.net.cn/ylpd/sd/live.m3u8

镇海综合频道,http://stream.zhxwzx.com/1/sd/live.m3u8
镇海先锋影视,http://stream.zhxwzx.com/2/sd/live.m3u8


江苏地区,#genre#
苏综艺,http://by4.nty.tv189.cn/live/tm-jszyty-800k.m3u8
江苏体育休闲,http://by4.nty.tv189.cn/live/tm-jstyhd-800k.m3u8
江苏公共新闻,http://by4.nty.tv189.cn/live/tm-jsgghd-800k.m3u8
江苏影视,http://by4.nty.tv189.cn/live/tm-jsyshd-800k.m3u8
江苏城市,http://by4.nty.tv189.cn/live/tm-jscshd-800k.m3u8
江苏靓妆,http://by4.nty.tv189.cn/live/tm-jslzty-800k.m3u8
江苏国际,http://by4.nty.tv189.cn/live/tm-jsgjhd-800k.m3u8
江苏学习,http://by4.nty.tv189.cn/live/tm-jsxxpdty-800k.m3u8
江苏教育,http://by4.nty.tv189.cn/live/tm-jsjyhd-800k.m3u8
江苏少儿频道,http://by4.nty.tv189.cn/live/tm-jsymktty-800k.m3u8

南京新闻,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京教科,http://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京影视,http://live.nbs.cn/channels/njtv/yspd/m3u8:500k/live.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8

无锡生活,http://live-wx.wifiwx.com/wxtv4/sd/live.m3u8
无锡娱乐,http://live-wx.wifiwx.com/wxtv2/sd/live.m3u8
无锡经济,http://live-wx.wifiwx.com/wxtv5/sd/live.m3u8
无锡都市,http://live-wx.wifiwx.com/wxtv3/sd/live.m3u8
无锡新闻,http://live-wx.wifiwx.com/wxtv1/sd/live.m3u8


徐州综合,http://stream1.huaihai.tv/xwzh/playlist.m3u8
徐州生活,http://stream1.huaihai.tv/jjsh/playlist.m3u8
徐州影视,http://stream1.huaihai.tv/wyys/playlist.m3u8
徐州公共,http://stream1.huaihai.tv/ggpd/playlist.m3u8
徐州文艺影视,http://stream1.huaihai.tv/wyys/playlist.m3u8

扬州新闻,http://player.ioioz.com/17/js/yangzhouflv.php?id=yzxw
扬州城市,http://player.ioioz.com/17/js/yangzhouflv.php?id=yzcs
扬州生活,http://player.ioioz.com/17/js/yangzhouflv.php?id=yzsh
扬州江都,http://player.ioioz.com/17/js/yangzhouflv.php?id=yzjd
扬州邗江,http://player.ioioz.com/17/js/yangzhouflv.php?id=yzhj

镇江新闻时政,http://live.zjmc.tv/1/sd/live.m3u8
镇江民生频道,http://live.zjmc.tv/2/sd/live.m3u8
镇江城市资讯,http://live.zjmc.tv/3/sd/live.m3u8

张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港社会生活,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8

江阴新闻综合,http://w3.wifijiangyin.com:1936/live/xwzh_gq/playlist.m3u8
江阴民生频道,http://w3.wifijiangyin.com:1936/live/mspd_gq/playlist.m3u8

如东新闻综合,http://live1.rdxmt.com/xwzh/sd/live.m3u8
如东生活服务,http://live1.rdxmt.com/shfw/sd/live.m3u8

宜兴新闻频道,http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8

武进新闻频道,http://live.wjyanghu.com/live/CH1.m3u8
武进生活频道,http://live.wjyanghu.com/live/CH2.m3u8

太仓新闻频道,http://58.211.172.37:1935/live/tcxwpc/playlist.m3u8
太仓娄东民生,http://58.211.172.37:1935/live/ldmspc/playlist.m3u8
太仓党建频道,http://58.211.172.37:1935/live/djpdpc/playlist.m3u8
邳州综合频道,http://stream.pznews.com/pztv1/sd/live.m3u8
邳州综艺频道,http://stream.pznews.com/pztv2/sd/live.m3u8
句容新闻综合,http://218.3.92.100:1937/live/jrxwzh/playlist.m3u8
句容生活频道,http://218.3.92.100:1937/live/shenghuo/playlist.m3u8
句容党建频道,http://218.3.92.100:1937/live/dangjian/playlist.m3u8

睢宁综合频道,http://jssn.chinashadt.com:2036/live/1002.stream/playlist.m3u8

靖江电视台,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8

泰州新闻,http://player.ioioz.com/17/js/jstzm3u8.php?id=5
泰州经济,http://player.ioioz.com/17/js/jstzm3u8.php?id=6
泰州影视,http://player.ioioz.com/17/js/jstzm3u8.php?id=7

滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
宝应新闻综合,http://jsby.chinashadt.com:2035/live/by1.stream/playlist.m3u8
宝应生活资讯,http://jsby.chinashadt.com:2035/live/by2.stream/playlist.m3u8
栖霞新闻频道,http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8

昆山网络电视,http://streamer.ksntv.com.cn/live/e7ecbf740aab4620962d7a4cdd2d13fe?fmt=h264_450k_flv
吴江新闻综合,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8

湖南地区,#genre#
湖南卫视,http://36526.hlsplay.aodianyun.com/tv_radio_36526/tv_channel_555.m3u8


国际频道,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020001&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
国际频道,http://pctx.qing.mgtv.com/nn_live/nn_x64/cz02YjcwMzgzMGQ0NDVlNTZjZDExNWIxZGQ0MjAwMjQ5MSZlcz0xNTgwOTAxMTIxJnV1aWQ9NTk5NmJmNTUyZDljNzA4MWU5NTUyYTQ4ZjJmY2Y5ZWYtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9dHhfcGNfbGl2ZQ,,/HNJSMPP360.flv
国际频道,http://phonews.qing.mgtv.com/nn_live/nn_x64/cz1kNTg2ZWE1N2JhYmFjYTQ3ZTBiZDc2ZjI5MmQ5MmFjNyZlcz0xNTgwODkyNjE1JnV1aWQ9YjQ4NDRiYmJmMWI2ZWI3ZjBhYzgzYjkzODZmYmRjMDYtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9d3NfcGhvbmUz/HNJSMPP360.m3u8

湖南经视,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020002&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8

湖南都市,http://hnsd.chinashadt.com:2036/live/stream:hunandushi.stream/playlist.m3u8
湖南都市,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020003&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南都市,http://pctx.qing.mgtv.com/nn_live/nn_x64/cz04Y2UxOWQ2NzRkZTM5MGVjNjA3ODIzZmY0ZTNjY2NkZiZlcz0xNTgwODk4NjgwJnV1aWQ9MDU1YjM5NGE1YjQ5NDFlYjczNjlkNTNkMWQxNzBhMWQtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9dHhfcGNfbGl2ZQ,,/HNDSMPP360.flv
湖南都市,http://phonews.qing.mgtv.com/nn_live/nn_x64/cz0zMzg4M2Y4ZWQ0NGZlOTlkNjljM2ZkZGYxY2Q1MTA4OSZlcz0xNTgwODg2NDQyJnV1aWQ9NzZmYjY3MzE3YjJhZWQ1NzE3ZWIyYjJkODc4NWRhMzYtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9d3NfcGhvbmUz/HNDSMPP360.m3u8

湖南娱乐,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020004&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
